LECROYWaveRunner5u	30005	Waveform
Segments	1	SegmentSize	1327
Segment	TrigTime	TimeSinceSegment1
#1	24-May-2021 12:36:51	0                 
Time	Ampl
-1.83479e-07	-0.00657424
-1.83079e-07	-0.00481665
-1.82679e-07	-0.00481665
-1.82279e-07	-0.00657424
-1.81879e-07	-0.00657424
-1.81479e-07	-0.00657424
-1.81079e-07	-0.00657424
-1.80679e-07	-0.00833183
-1.80279e-07	-0.00657424
-1.79879e-07	-0.00657424
-1.79479e-07	-0.00657424
-1.79079e-07	-0.00657424
-1.78679e-07	-0.00481665
-1.78279e-07	-0.00481665
-1.77879e-07	-0.00833183
-1.77479e-07	-0.00481665
-1.77079e-07	-0.00481665
-1.76679e-07	-0.00657424
-1.76279e-07	-0.00481665
-1.75879e-07	-0.00657424
-1.75479e-07	-0.00657424
-1.75079e-07	-0.00481665
-1.74679e-07	-0.00833183
-1.74279e-07	-0.00481665
-1.73879e-07	-0.00833183
-1.73479e-07	-0.00481665
-1.73079e-07	-0.00657424
-1.72679e-07	-0.00481665
-1.72279e-07	-0.00305906
-1.71879e-07	-0.00657424
-1.71479e-07	-0.00657424
-1.71079e-07	-0.00657424
-1.70679e-07	-0.00657424
-1.70279e-07	-0.00657424
-1.69879e-07	-0.00481665
-1.69479e-07	-0.00833183
-1.69079e-07	-0.00657424
-1.68679e-07	-0.00481665
-1.68279e-07	-0.00481665
-1.67879e-07	-0.00833183
-1.67479e-07	-0.00657424
-1.67079e-07	-0.00657424
-1.66679e-07	-0.00657424
-1.66279e-07	-0.00657424
-1.65879e-07	-0.00657424
-1.65479e-07	-0.00481665
-1.65079e-07	-0.00481665
-1.64679e-07	-0.00481665
-1.64279e-07	-0.00481665
-1.63879e-07	-0.00833183
-1.63479e-07	-0.00657424
-1.63079e-07	-0.00657424
-1.62679e-07	-0.00481665
-1.62279e-07	-0.00657424
-1.61879e-07	-0.00481665
-1.61479e-07	-0.00657424
-1.61079e-07	-0.00833183
-1.60679e-07	-0.00657424
-1.60279e-07	-0.00833183
-1.59879e-07	-0.00657424
-1.59479e-07	-0.00481665
-1.59079e-07	-0.00657424
